RGIId,lon,lat,do_we_have_an_observation_in_middle_fifth,Frontal_ablation_2000_to_2010_gt_per_yr_mean,Frontal_ablation_2000_to_2010_gt_per_yr_mean_err,Frontal_ablation_2010_to_2020_gt_per_yr_mean,Frontal_ablation_2010_to_2020_gt_per_yr_mean_err,Terminus_volume_change_2000_to_2010_gt_per_yr,Terminus_volume_change_2010_to_2020_gt_per_yr,Number_of_children
RGI60-05.20280,-25.4835617,71.25324934,0,0.000357678,0.000270425,0.000410868,0.000294264,-0.000179539,-0.000266767,0
RGI60-06.00483,-16.27000656,64.11957923,0,0.109139449,0.107107836,0.043781433,0.026595433,-0.002662298,-0.026195766,0
RGI60-07.00006,16.3854336,76.95734032,0,0.004786382,0.004214982,0.011028423,0.005024362,-0.0015718,-0.004395115,0
RGI60-07.00025,23.50404682,79.33525552,1,0.317036045,0.236926761,0.537634168,0.239953191,-0.261896589,-0.455830467,0
RGI60-07.00026,24.45256312,79.34119757,1,0.27442117,0.128919226,0.681807068,0.083507264,-0.059253426,0.131914385,0
RGI60-07.00027,25.24276097,79.44717853,1,0.518562917,0.101103363,6.178477963,0.235579822,-0.113881882,1.421676621,0
RGI60-07.00028,25.57631755,79.5749045,1,0.086974124,0.045328188,0.103455708,0.037301264,-0.046788892,-0.060386055,0
RGI60-07.00029,26.1386963,79.66876785,1,0.314192129,0.107985819,0.64084248,0.084985044,-0.091905728,-0.130050681,0
RGI60-07.00030,26.63359768,79.76607758,1,0.07468605,0.031118662,0.134557868,0.029055763,-0.03502833,-0.068812411,0
RGI60-07.00031,26.97526493,79.85532578,1,0.08872046,0.041293884,0.19002684,0.026141381,-0.069824304,0.015628624,0
RGI60-07.00035,21.55797483,80.10779595,0,0.064939209,0.036844595,0.090358251,0.020502597,-0.011902547,-0.029331878,0
RGI60-07.00036,20.70569391,80.2043952,1,0.016806559,0.013255695,0.008910475,0.004090794,-0.002772713,-0.003481314,0
RGI60-07.00042,21.49073794,79.8320017,0,0.088958091,0.020011402,0.106117125,0.005078028,-0.002180881,-0.000270265,0
RGI60-07.00060,27.04152562,79.92178117,1,0.057897814,0.027124577,0.049918339,0.011906658,-0.019370029,-0.011142338,0
RGI60-07.00061,27.06088568,79.99662623,0,0.029113432,0.019932003,0.017178199,0.009787883,-0.004192723,-0.003122146,0
RGI60-07.00062,26.56088214,80.12532016,1,0.269535,0.095364542,0.615584414,0.092564051,-0.038564049,-0.192278593,0
RGI60-07.00064,20.81070135,79.40000021,0,0.009115938,0.008025476,0.002783619,0.003553435,0.000107699,-0.000273905,0
RGI60-07.00067,20.37405707,79.56682793,0,0.008673213,0.008441427,0.000365241,0.003317088,-0.000363365,-0.000117426,0
RGI60-07.00072,28.06120527,80.06545649,1,0.127280645,0.056537373,0.04356506,0.016334946,-0.002031772,0.000541836,0
RGI60-07.00224,17.42542331,77.33657207,0,0.005515184,0.004259176,0,0,-0.001158863,0,0
RGI60-07.00228,14.76822231,77.46109507,1,0.024712486,0.012404775,0.007018436,0.004444137,-0.01246312,0.00244742,0
RGI60-07.00238,16.33187298,77.1083855,0,0.041518684,0.027130232,0.078756126,0.042801298,-0.036524621,-0.072318559,0
RGI60-07.00239,15.92577991,77.10555912,0,0.030547189,0.017609473,0.051617181,0.009405937,-0.008612485,-0.014175679,0
RGI60-07.00240,15.64075221,77.03279005,1,0.021736625,0.007810186,0.038598581,0.006280346,0.001905807,-0.016607288,0
RGI60-07.00242,15.13933841,77.16933326,1,0.077083246,0.023386183,0.1227324,0.013175993,-0.016092627,-0.038635439,0
RGI60-07.00244,15.76231189,77.11011885,1,0.115135178,0.022101257,0.138197331,0.008013375,-0.011762336,-0.04175596,0
RGI60-07.00250,17.2672617,77.14431329,0,0.019220702,0.013755413,0.024126263,0.008341391,-0.004823106,0.005759973,0
RGI60-07.00251,17.31021961,77.20772844,0,0.010230342,0.006424766,0.004925489,0.005116038,-0.00498953,0.000904073,0
RGI60-07.00254,16.05318679,76.95885918,0,0.005821139,0.005842058,0.006539342,0.003656397,-0.000413405,-0.002764291,0
RGI60-07.00257,16.14497486,76.95864487,0,0.001415745,0.001189511,0.000241609,0.000563925,-0.000356808,-5.69E-05,0
RGI60-07.00258,16.20970885,76.93445729,0,0.003437075,0.002568312,0.001405379,0.001142806,-0.000965473,-0.000419517,0
RGI60-07.00259,16.29408754,76.89777048,0,0.017789173,0.017138977,0.051032154,0.026863281,-0.011257844,-0.03361626,0
RGI60-07.00265,16.47362605,76.71916318,0,0.039193029,0.032279165,0.132939461,0.040276353,-0.012854606,-0.046883842,0
RGI60-07.00275,18.02669939,77.87764632,1,0.049779645,0.016338641,0.082092501,0.027897296,-0.044893812,-0.078676653,0
RGI60-07.00276,18.21368845,77.84316333,1,0.016655313,0.010188549,0.01096813,0.004755778,-0.00807161,0.001457064,0
RGI60-07.00277,18.29595216,77.8173715,0,0.006259304,0.005309955,0.006608548,0.003215643,-0.001918962,-0.004120726,0
RGI60-07.00285,13.8445998,78.31145061,0,0.013793895,0.014856642,0.00964043,0.00864939,-0.0001318,0.001627467,0
RGI60-07.00294,17.90238667,77.55754548,1,0.027433759,0.014525968,0.023312211,0.006478448,-0.011149404,-0.006338193,2
RGI60-07.00296,17.50960659,77.60448076,1,0.107934972,0.029159488,0.170518999,0.026871293,-0.064475525,0.048017764,0
RGI60-07.00298,16.39277559,77.42490446,1,0.011622397,0.011622397,0.018870416,0.031336935,0.078342265,0.109142433,6
RGI60-07.00299,16.80929292,76.7886133,0,0.124375886,0.058646983,0.044017745,0.020447771,-0.033435021,-0.01231703,0
RGI60-07.00301,14.71620125,77.21255426,1,0.022186913,0.023215807,0.050841626,0.018926253,0.010777624,-0.034729461,0
RGI60-07.00315,18.21616975,77.64557677,1,0.043176059,0.02092832,0.03493191,0.01113953,-0.016505223,-0.023757722,0
RGI60-07.00318,17.32534058,77.41270078,1,0.007632699,0.005879058,0.008921957,0.004412687,-0.005295038,-0.006856499,0
RGI60-07.00319,17.27396679,77.38182004,0,0.061448176,0.020536771,0.10141839,0.029270697,-0.061026,-0.098650929,0
RGI60-07.00320,17.2792023,77.08114504,0,0.007514084,0.006058839,0.000437477,0.001403129,-0.001410338,-0.000109907,0
RGI60-07.00321,17.23674392,77.24732124,0,0.036186883,0.019799374,0.022848759,0.015109135,-0.019487192,-0.01674708,0
RGI60-07.00324,16.68817785,77.05969908,0,0.107806522,0.044666381,0.174673624,0.026843779,-0.020736866,-0.056131543,0
RGI60-07.00422,17.42579431,77.57764222,0,0.017383851,0.010498754,0.04011621,0.016441773,-0.013258213,-0.038027133,0
RGI60-07.00424,25.31804163,80.20998756,0,0.026251639,0.021517601,0.024357392,0.015413082,0.000335896,0.000515049,0
RGI60-07.00425,24.92474382,80.22551303,1,0.186776945,0.031594,0.254036298,0.015890461,-0.00978498,-0.013002684,0
RGI60-07.00429,18.7656875,78.1926393,0,0.014593403,0.008519824,0.015362059,0.006519981,-0.006873489,-0.010262305,2
RGI60-07.00439,17.28529153,77.286189,0,0.0041728,0.004678725,0.000961783,0.000498522,-0.001066736,-0.000352529,0
RGI60-07.00440,16.70096745,76.99084958,0,0.013452431,0.010905448,0.034605753,0.005915652,-0.002647268,-0.002615265,0
RGI60-07.00448,16.91930541,76.8607603,0,0.015439459,0.023309627,0.051011829,0.023210388,0.007195157,-0.024305202,0
RGI60-07.00463,14.02847732,78.3613791,1,0.020034055,0.011706943,0.016209343,0.006576836,-0.008847469,-0.015182634,0
RGI60-07.00464,14.01994486,78.42268427,1,0.055787236,0.018262258,0.054246181,0.016435579,-0.040598782,-0.049521292,0
RGI60-07.00465,14.10606147,78.4876463,0,0.054977133,0.026942486,0.127140565,0.024715861,-0.002393083,0.059221468,0
RGI60-07.00468,13.26857936,78.57716836,0,0.037902049,0.023221554,0.055400561,0.011336047,-0.012217531,-0.011143912,3
RGI60-07.00470,13.07087315,78.58453358,0,0.02630654,0.01940992,0.043762081,0.008884283,-0.004818771,-0.008054861,0
RGI60-07.00471,12.87561129,78.55051676,0,0.004469439,0.002747971,0.001711347,0.001114604,-0.001405288,-0.001533392,0
RGI60-07.00474,14.18985756,78.55767247,0,0.049786466,0.037557142,0.075265313,0.012801065,-0.015870929,-0.013644877,0
RGI60-07.00501,11.99969982,78.70501115,1,0.031798298,0.011252439,0.007305037,0.005104179,-0.028833831,-0.005824323,0
RGI60-07.00502,12.5121533,78.58271719,0,0.036767702,0.028209819,0.049027997,0.014633125,-0.003951474,-0.014553861,0
RGI60-07.00511,12.01703112,78.80246918,0,0.000863802,0.000863802,0.001719985,0.001449225,0.012874246,-0.000706009,0
RGI60-07.00524,12.55981798,78.99358608,1,0.01494576,0.006691637,0.012557723,0.002071583,-0.004006004,-0.001789638,0
RGI60-07.00529,14.17068541,78.73147671,1,0.022857432,0.009646491,0.031718586,0.010462972,-0.014546265,-0.030079453,0
RGI60-07.00551,23.82719439,80.16425721,1,0.018069412,0.011680653,0.014375559,0.003051967,0.000835359,-0.000957072,0
RGI60-07.00552,23.51646966,80.1053866,0,0.006884102,0.006332268,0.010085505,0.005940123,0.000499752,0.000230794,0
RGI60-07.00558,12.19285893,79.0321362,1,0.018334482,0.009650223,0.055243054,0.007378045,0.001472854,-0.000635159,0
RGI60-07.00570,17.06013844,78.65614485,0,0.025099779,0.028043457,0.009162635,0.004159435,-0.00522136,-0.002854941,0
RGI60-07.00645,12.29073595,79.20773341,0,0.019922208,0.012958902,0.003541761,0.001698019,-0.000979229,-0.001772673,0
RGI60-07.00659,12.19135789,79.31441082,0,0.003433094,0.002620721,0.004078575,0.002244285,-0.001734476,-0.000982184,0
RGI60-07.00661,11.63328404,79.35237037,0,0.150889076,0.078457772,0.25896875,0.033987668,-0.026045314,-0.043016305,0
RGI60-07.00663,11.05814803,79.30940437,0,0.003975246,0.004319035,0.001036399,0.002246906,-0.000435315,-0.000865085,0
RGI60-07.00664,10.95526332,79.37214778,0,0.005553292,0.005213521,0.003365596,0.002053035,-0.000520857,-0.003256484,0
RGI60-07.00681,21.98656262,79.73027902,1,0.09618094,0.035258971,0.119907011,0.040448067,-0.074168333,-0.112546244,0
RGI60-07.00682,21.77931228,79.67192068,0,0.035989042,0.029937785,0.021244126,0.009038381,-0.01200219,-0.012853695,0
RGI60-07.00703,11.53435642,79.61827724,0,0.055428139,0.031497718,0.047739311,0.019479771,-0.005641585,-0.017510784,0
RGI60-07.00709,10.9595777,79.41850257,0,0.000135905,0.0004593,7.45E-05,5.18E-05,-8.31E-05,-1.70E-05,0
RGI60-07.00710,11.024747,79.45138722,0,0.020099776,0.016816652,0.028011859,0.01409563,-0.002488477,-0.006968824,0
RGI60-07.00711,10.98762809,79.47405301,0,2.65E-05,2.70E-05,0.000175565,0.00016884,-1.53E-05,-7.07E-05,0
RGI60-07.00712,10.92609728,79.49273893,0,0.003530252,0.003772089,0.002336928,0.002358579,-0.001297801,-0.001576364,0
RGI60-07.00714,10.9525349,79.53782696,0,0.009203404,0.008290523,0.004893437,0.003166545,-0.001081885,-0.001785364,0
RGI60-07.00715,11.26269669,79.54323374,0,0.027183278,0.012947699,0.019896645,0.004362687,-0.002256231,-0.004667644,0
RGI60-07.00721,11.34937497,79.69652135,0,0.010207755,0.008281771,0.006694341,0.003892065,-0.002365843,-0.00109323,0
RGI60-07.00724,11.25543468,79.56112262,0,9.01E-05,0.000428717,0.000187341,0.000194298,-3.23E-05,-1.99E-05,0
RGI60-07.00727,21.28293035,79.55362025,0,0.004356095,0.004368347,0.001470378,0.00140689,0.000227444,-5.09E-05,0
RGI60-07.00733,11.53436516,79.74379528,0,0.035177281,0.020165949,0.026209454,0.010896356,-0.006591845,-0.008516598,0
RGI60-07.00735,11.58439826,79.79107697,0,0.002479673,0.002580016,4.57E-05,0.000438519,6.77E-05,-2.60E-05,0
RGI60-07.00766,11.99277781,79.67959717,0,0.001586957,0.0017014,0.000280681,0.000180761,-0.00021793,2.82E-05,0
RGI60-07.00775,12.29164314,79.59672989,0,0.02740858,0.016573345,0.020781314,0.00894705,-0.003060997,-0.004031927,0
RGI60-07.00789,11.95267418,79.69089456,0,0.000380658,0.000550447,0.000204161,0.000239715,-0.000298285,-4.81E-05,0
RGI60-07.00790,12.05760821,79.6474487,0,0.00846327,0.006843737,0.003599992,0.002475493,-0.001539751,-0.00124608,0
RGI60-07.00791,12.32841065,79.51704282,0,0.016489756,0.01435056,0.027697647,0.011667742,-0.003883331,-0.009821382,0
RGI60-07.00794,12.19587979,79.63896908,0,0.027542105,0.017625697,0.017034355,0.007638761,-0.005583605,-0.006709406,0
RGI60-07.00832,16.56537185,78.95952282,0,0.013211565,0.006493843,0.015996164,0.007511289,-0.008838303,-0.014699114,0
RGI60-07.00849,15.97609354,79.54410603,0,0.008426797,0.00584714,0.005653932,0.003543541,-0.003301217,-0.00283487,0
RGI60-07.00854,17.7786958,79.76439373,0,0.153463443,0.106160555,0.029176783,0.023289521,-0.00889213,-0.012311002,0
RGI60-07.00859,15.87512008,79.63973491,0,0.014147636,0.012389578,0.016295724,0.008150478,-0.002144969,-0.002667175,0
RGI60-07.00874,17.84585496,79.37960833,0,0.007721388,0.008823577,0.000679267,0.00087121,-7.41E-05,-0.000270394,0
RGI60-07.00883,18.81945634,79.38774035,0,0.005860679,0.005363963,0.004208464,0.002245548,-0.000662597,-0.001610684,0
RGI60-07.00884,18.78917904,79.43736515,0,0.003855958,0.00385794,0.000235623,0.000938731,-0.000151698,-0.000103176,0
RGI60-07.00887,18.63729541,79.5322875,0,0.053914838,0.036542948,0.013110392,0.007673131,-0.003072072,-0.002701584,0
RGI60-07.00892,20.24707824,78.70861122,0,0.193562481,0.099206981,0.145440704,0.054812501,-0.039025945,-0.058439923,0
RGI60-07.00893,21.00647038,78.70106659,0,0.022422002,0.01667846,0.008874222,0.00416112,-0.00147478,-0.004017317,0
RGI60-07.00895,21.3705301,78.76729635,0,0.013244009,0.009149613,0.001261552,0.001466738,-0.001124906,-1.67E-05,0
RGI60-07.00896,21.30036563,78.83165205,0,0.019309673,0.013129992,0.005875797,0.00356,-0.002039901,-0.001508208,0
RGI60-07.00898,21.77092106,78.28084038,1,0.006155124,0.004819917,0.009788538,0.004186594,-0.002255119,-0.008768857,0
RGI60-07.00899,20.82300511,78.33700293,0,0.001953165,0.001396714,5.91E-05,0.000396926,-0.001273131,-3.67E-05,0
RGI60-07.00903,18.77586916,78.36030859,0,0.026659103,0.020981094,0.037601889,0.019749792,-0.0148953,-0.037599284,3
RGI60-07.00909,21.20359727,79.53052165,0,0.011620922,0.00956664,0.003565814,0.00213401,-0.001075875,-0.002174769,0
RGI60-07.00910,21.0119461,79.53493376,1,0.020818553,0.009082449,0.010512435,0.002683744,-0.001478217,-0.000770036,0
RGI60-07.00945,23.85973708,77.63059173,0,0.052689099,0.039798181,0.025279762,0.015148366,-0.05064013,-0.024135832,0
RGI60-07.00984,19.98842889,78.97188241,0,0.022229515,0.016939061,0.004091781,0.004360864,-0.000917584,0.000821512,0
RGI60-07.00985,19.81217717,79.00804956,0,0.014917261,0.012560086,0.000210313,0.000708064,0.000111462,4.84E-05,0
RGI60-07.00986,19.6984652,79.05431445,0,0.021304857,0.013603377,0.015172205,0.006454709,-0.008673668,-0.00876421,0
RGI60-07.00990,18.83967977,79.2018571,0,0.000407275,0.000428701,0.000403427,0.000403538,0.000127772,-0.000218479,0
RGI60-07.00993,19.20590693,79.14294967,0,0.00284028,0.002544432,0.002793429,0.002186938,-0.000506392,-0.000465298,0
RGI60-07.01100,14.50718681,77.79072197,1,0.013766008,0.006764389,0.013583865,0.002172974,-0.00958233,-0.012189168,0
RGI60-07.01325,11.94132145,79.7093463,0,0.000696478,0.000993579,3.02E-05,0.000134903,3.12E-05,1.10E-05,0
RGI60-07.01326,11.86672055,79.73812909,0,0.0106709,0.010174577,0.011032916,0.005367099,-0.00030542,-0.003034645,0
RGI60-07.01328,11.7518758,79.78299756,0,0.005789307,0.005487232,0.005467118,0.003283789,-0.000896848,-0.002552793,0
RGI60-07.01353,11.04116385,78.72648866,0,0.011637994,0.008174477,0.007594614,0.00399148,-0.003000976,-0.00443037,0
RGI60-07.01354,11.01025419,78.67538297,0,0.006967685,0.007761037,0.001695408,0.001377964,-1.82E-05,-0.000623436,0
RGI60-07.01357,11.08609649,78.6258948,0,0.016554878,0.011718226,0.001928644,0.001798242,-0.002269917,-0.000145655,0
RGI60-07.01394,32.48206617,80.18504279,1,0.83126061,0.237483284,1.324070592,0.200494149,-0.208362134,-0.593973572,0
RGI60-07.01396,16.58947776,76.94600954,0,0.0827028,0.023977088,0.036449454,0.015999774,-0.020249056,-0.022146427,0
RGI60-07.01425,16.98795383,77.04820568,1,0.156249627,0.044559043,0.133134773,0.024297995,-0.064283147,-0.066412833,0
RGI60-07.01449,19.4657219,80.12213534,1,0.019154845,0.012811647,0.021082992,0.003902929,0.004299084,0.000742697,0
RGI60-07.01458,17.42449225,78.47395477,1,0.001788663,0.001788663,0.064045406,0.012480208,0.009905808,0.007944657,0
RGI60-07.01461,17.23771156,77.749775,1,0.00152523,0.00152523,0.004236536,0.002110931,0.004658017,-0.003897548,3
RGI60-07.01463,17.50165949,77.48765816,1,0.001573373,0.016411694,0.091376649,0.028468892,0.012753755,-0.087224517,0
RGI60-07.01464,12.63977405,78.86351947,1,0.17195873,0.023694501,0.310959467,0.019812089,-0.004772891,-0.091793509,4
RGI60-07.01468,18.17011169,77.72601483,1,0.014305777,0.010356622,0.031393272,0.025243317,-0.012476916,-0.030221396,0
RGI60-07.01477,19.44705986,80.06382573,1,0.059066489,0.028451907,0.101712302,0.01215303,0.02073014,-0.002398798,0
RGI60-07.01482,12.63674591,78.93810523,1,0.102613493,0.019038347,0.098281264,0.009682531,-0.027538589,-0.026000086,0
RGI60-07.01487,16.48483002,78.88410524,0,0.020431044,0.012521529,0.046839536,0.019453387,-0.008665382,-0.010068572,0
RGI60-07.01488,20.38902401,79.80763733,1,0.04924268,0.028904979,0.042744736,0.012217709,-0.00308616,-0.010272468,0
RGI60-07.01492,11.95524391,79.1086528,0,0.023238331,0.017059388,0.02242584,0.009229134,-0.001909293,-0.008150531,0
RGI60-07.01493,12.19559432,79.26465699,0,0.01056779,0.009026541,0.006307198,0.002901996,-0.000353086,-0.001702069,0
RGI60-07.01494,12.50747291,79.50267471,0,0.11238394,0.048513467,0.14924252,0.010697532,-0.02453664,0.010464273,0
RGI60-07.01499,20.80545968,79.81226863,1,0.045054639,0.013362558,0.057451014,0.013089317,0.000629745,-0.022048369,0
RGI60-07.01500,18.54626233,79.24662023,0,0.016254859,0.016106309,0.009535871,0.004482576,-0.000974657,-0.007597926,0
RGI60-07.01503,18.76550385,79.3129507,0,0.009867429,0.008651194,0.009503652,0.004582771,-0.000957444,-0.002311191,0
RGI60-07.01505,21.57110009,78.53059223,0,0.050148424,0.031979759,0.017185304,0.014920805,-0.018435618,-0.011212263,0
RGI60-07.01506,19.05348903,78.57897801,1,0.353063396,0.091992207,0.207102829,0.149909708,-0.335826517,-0.20465907,0
RGI60-07.01507,21.03662438,78.85227142,0,0.039539001,0.019981641,0.021700636,0.009571251,-0.007743709,-0.014053653,0
RGI60-07.01510,19.46976708,79.76807663,0,0.140825705,0.082141437,0.158310405,0.033202876,-0.007104163,-0.036423725,0
RGI60-07.01511,18.73248806,78.48583588,0,0.0559238,0.025189738,0.087535664,0.019141055,-0.038321749,-0.060536524,0
RGI60-07.01512,18.7775879,78.52104833,0,0.006461573,0.004451904,0.003793431,0.002466577,-0.002656551,-0.00204692,0
RGI60-07.01534,18.84635797,79.78678532,0,0.066294643,0.047306358,0.039872791,0.022489646,-0.01124005,-0.028861082,0
RGI60-07.01546,23.14129055,77.56645721,0,0.032601974,0.026991559,0.07269584,0.045368387,-0.014258103,-0.070257557,0
RGI60-07.01554,23.95108598,77.82547081,1,0.416308246,0.311982571,0.741496511,0.273423845,-0.320445299,-0.44206553,0
RGI60-07.01558,21.75265569,78.5415024,0,0.030932468,0.02098155,0.01261304,0.006742532,-0.004093444,-0.005789,0
RGI60-07.01559,18.92607243,79.10471644,0,0.085234983,0.068862742,0.14285498,0.032301661,-0.057813061,-0.022262925,2
RGI60-07.01560,20.45088864,78.88879639,0,0.153577161,0.094938013,0.109453477,0.063007789,-0.030246084,-0.080903732,0
RGI60-07.01561,19.47763996,79.14965232,1,0.03998603,0.024896504,0.013297004,0.002649491,-0.002524146,9.21E-05,0
RGI60-07.01563,18.84320878,79.15329259,0,0.001165462,0.001428592,8.83E-05,0.000272951,-0.000110952,3.07E-05,0
RGI60-07.01575,-8.21967154,71.13086289,0,0.001435861,0.001509681,0.001164893,0.001427096,-5.33E-06,-7.38E-06,0
RGI60-07.01576,-8.189928653,71.13511876,0,0.000189484,0.000194163,0,0,-2.48E-05,0,0
RGI60-07.01577,-8.155224547,71.14240942,0,0.000704061,0.000987964,0.000474811,0.000965943,-4.27E-06,-8.89E-06,0
RGI60-07.01578,-8.121998032,71.14352341,0,0.000142319,0.000207482,8.16E-05,0.000196126,-1.95E-05,-9.55E-06,0
RGI60-07.01581,-8.000792112,71.0975057,0,0.000206923,0.000259745,0.000143983,0.000254587,-3.67E-06,-2.86E-06,0
RGI60-07.01582,-8.001256389,71.09324997,0,0.00040721,0.000445064,0.000389917,0.000438232,1.96E-05,-2.42E-05,0
RGI60-09.00051,56.58309105,75.0573937,0,0.067124841,0.036118762,0.082129305,0.020053788,-0.011770532,-0.014733606,0
RGI60-09.00053,56.96787975,74.697106,0,0.025838391,0.021093544,0.016762661,0.01547973,0.003258895,0.001813726,0
RGI60-09.00055,65.62542181,75.91760607,1,0.008236861,0.007758853,0.004729994,0.002899559,-0.006562109,-0.003733583,0
RGI60-09.00057,58.54413918,75.6068885,0,0.141094882,0.050705103,0.17982055,0.063469361,-0.043757542,-0.064355984,0
RGI60-09.00061,61.27875613,76.11828949,0,0.068021494,0.045278819,0.071484398,0.035658522,-0.008163667,-0.030848923,0
RGI60-09.00065,62.78973956,75.54404727,0,0.095038691,0.067986429,0.212567365,0.072057662,-0.039663806,-0.062923749,0
RGI60-09.00066,64.20583919,76.25307728,0,0.059404006,0.035532631,0.104324221,0.025807481,-0.014185007,-0.028269257,0
RGI60-09.00069,58.35935231,75.54982765,0,0.049506885,0.034655431,0.105408097,0.021399489,-0.013835155,-0.026731364,0
RGI60-09.00070,66.10898746,76.58938874,1,0.041310571,0.017965752,0.076842423,0.013405781,-0.030318042,-0.05040498,2
RGI60-09.00072,66.12598928,76.47422677,1,0.212550982,0.024052632,0.5028371,0.032467559,-0.025887479,-0.061139183,0
RGI60-09.00077,58.01480959,75.30965476,0,0.2001606,0.080996689,0.298958151,0.076943838,-0.033863522,-0.073065331,2
RGI60-09.00080,64.38953301,76.28706186,0,0.043920999,0.028279277,0.067301156,0.020150939,-0.00885021,-0.018727323,0
RGI60-09.00081,62.64518719,76.15716438,0,0.067813754,0.036605755,0.128379119,0.023131982,-0.012960425,-0.024328693,0
RGI60-09.00087,64.2607892,75.7376328,1,0.081128565,0.027443297,0.133661979,0.020804593,-0.025149027,-0.004669028,0
RGI60-09.00088,58.90601573,75.73948447,0,0.137657028,0.045916765,0.245784589,0.066349101,-0.018399684,-0.061860065,0
RGI60-09.00090,64.54234893,76.32945668,0,0.027101621,0.013588762,0.021612568,0.006231495,-0.003511295,-0.001194877,0
RGI60-09.00092,64.88945407,76.42346145,1,0.021191688,0.011795876,0.020875462,0.012129132,-0.00699699,0.003039494,0
RGI60-09.00094,64.96731703,75.80889166,1,0.013978813,0.00959974,0.014690771,0.009280891,-0.010046823,-0.004479408,0
RGI60-09.00111,66.07774185,75.99124839,1,0.040943399,0.023858356,0.036420338,0.017855273,-0.036269313,-0.024325414,0
RGI60-09.00114,61.84494916,75.42770187,0,0.050501225,0.03673328,0.149430111,0.083376446,-0.025235831,-0.085411777,0
RGI60-09.00116,60.80208409,75.15584817,0,0.116919679,0.05983946,0.180288118,0.050997243,-0.025475971,-0.026880143,0
RGI60-09.00118,59.83189984,75.02212352,0,0.019635456,0.021780438,0.051961028,0.013823499,-0.003102897,-0.01028212,0
RGI60-09.00120,59.04457155,74.77208821,0,0.012887258,0.012647994,0.002658338,0.001710321,-0.000258996,-0.000510577,0
RGI60-09.00123,58.15460717,74.56185699,0,0.010240973,0.01261308,0.011825996,0.006273971,-0.003031065,-0.008133323,0
RGI60-09.00126,56.56730815,74.63756323,0,0.000496622,0.001373175,0,0,-6.43E-05,0,0
RGI60-09.00132,57.11403414,75.21779137,0,0.081032801,0.050050417,0.116530523,0.027305574,-0.022507252,-0.031662067,0
RGI60-09.00134,59.94307881,75.88919206,0,0.097709757,0.070037165,0.19417296,0.057792447,-0.019301643,-0.055529176,0
RGI60-09.00136,60.92186461,75.99830789,0,0.155930951,0.090617533,0.236874564,0.047669425,-0.044411221,-0.056442365,2
RGI60-09.00139,63.51605221,76.25229366,0,0.094912883,0.040832064,0.154136325,0.015588954,-0.013477905,-0.015526502,0
RGI60-09.00141,64.84567643,76.32984785,0,0.089061367,0.013115569,0.073498028,0.004844607,-0.003329555,-3.19E-05,0
RGI60-09.00144,65.47595273,76.45958476,0,0.0055093,0.003437568,0.007879622,0.004934281,-0.005234892,-0.0034668,0
RGI60-09.00149,66.71914145,76.81264808,1,0.032523454,0.013318463,0.034588191,0.012267498,-0.013005693,-0.000859288,0
RGI60-09.00367,57.35225034,74.19664275,0,0.025541223,0.015514105,0.03346457,0.018564427,-0.009077196,-0.015451466,0
RGI60-09.00369,55.79820237,74.33655307,0,0.012574139,0.018849088,0.026809604,0.017154983,-0.004730063,-0.019557514,0
RGI60-09.00493,97.57941511,80.15655235,1,0.010134914,0.011450331,0.005373414,0.00657849,-0.000742177,-0.001081833,0
RGI60-09.00495,97.99668235,80.03897539,1,0.025337222,0.021740467,0.06157181,0.016970923,0.007026004,-0.032491123,0
RGI60-09.00498,97.57312283,79.85745525,1,0.088507662,0.055544616,0.402529258,0.051609376,0.000742294,-0.317812753,0
RGI60-09.00500,99.81149712,79.49821169,1,0.019092352,0.006947076,0.022613938,0.007496555,-0.0013782,-0.002842867,0
RGI60-09.00502,99.15222517,79.27086393,1,0.002220975,0.003091582,0.000374342,0.000287156,-0.000118703,-9.56E-05,0
RGI60-09.00503,99.22733303,79.24312724,1,0.022518639,0.009621224,0.022474337,0.01114379,-0.006786502,-0.001696448,0
RGI60-09.00505,99.44544276,79.18892226,1,0.002182209,0.001552115,0.001481589,0.00101885,-0.000892478,-0.000629212,0
RGI60-09.00506,99.56911553,79.15345143,1,0.011382324,0.010223974,0.005052894,0.004515992,-0.000784512,-0.000634574,0
RGI60-09.00507,99.78359842,79.05152211,1,0.092709122,0.058777603,0.035619078,0.026059149,-0.006902662,-0.010578722,0
RGI60-09.00508,99.6408056,78.87500943,1,0.096776779,0.04259446,0.022762216,0.014161484,-0.006333952,-0.004536899,0
RGI60-09.00515,98.22380383,79.82063518,1,0.120926393,0.101189638,1.470806441,0.115944224,-0.04804018,-1.205702796,0
RGI60-09.00516,96.77590147,80.10384457,1,0.026139116,0.018272115,0.015342457,0.01224296,-0.007083251,-0.003243227,0
RGI60-09.00517,97.03779465,80.12495885,1,0.011769394,0.009710269,0.004885604,0.005085776,-0.000300883,-0.001234929,0
RGI60-09.00518,94.3454733,80.06618083,1,0.009097911,0.010338843,0.00220962,0.003344239,-8.65E-05,-9.69E-05,0
RGI60-09.00519,95.61615717,81.24713149,1,0.035166481,0.024574702,0.035917106,0.017821278,-0.014578357,-0.027088621,0
RGI60-09.00520,90.89374948,81.12966183,1,0.314791447,0.137366437,0.36204858,0.139322635,-0.038197594,-0.122516569,0
RGI60-09.00526,100.9682302,78.7555758,0,0.002204668,0.002158731,0.000976714,0.001027187,-0.000169514,-0.000895327,0
